Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-03-02T05:00:00.000Z,392.0109241194,400.322938117,389.7857631539,397.6886291504,35474900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-03T05:00:00.000Z,392.2903484387,405.8210397164,391.821362999,403.0570068359,38199200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-04T05:00:00.000Z,400.4027502952,410.1416663868,399.4448336072,404.3242797852,35808000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-05T05:00:00.000Z,403.5459694302,410.7204021828,403.5259931657,409.7924194336,39001300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-06T05:00:00.000Z,408.3156433731,412.1572983376,407.6271321747,408.0761413574,31123900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-09T04:00:00.000Z,404.0448906415,409.3234358422,402.6279461807,408.525177002,30131900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-10T04:00:00.000Z,409.143847934,409.3134939312,402.05918626,404.8830871582,31706400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-11T04:00:00.000Z,404.6934855668,408.1260534422,400.7220762181,404.0049743652,25512100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-12T04:00:00.000Z,403.755518561,405.2422886287,400.841815866,400.9914855957,27263900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-13T04:00:00.000Z,400.1333630935,403.9251383936,393.3979511213,394.6951293945,26848000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-16T04:00:00.000Z,397.2096905452,399.7641553864,393.9367805642,399.0856323242,27733700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-17T04:00:00.000Z,399.4049101655,403.5259891234,396.8903674487,398.5467834473,26228300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-18T04:00:00.000Z,396.2717233034,397.1398381779,390.1549666522,390.9432678223,25908500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-19T04:00:00.000Z,389.2569126675,391.6417315076,386.2234742615,388.1792297363,25138800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-20T04:00:00.000Z,385.9540886828,386.1636263102,379.2984903035,381.044708252,50853200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-23T04:00:00.000Z,383.0703205848,386.3731646746,380.8551171651,382.1722717285,29680100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-24T04:00:00.000Z,381.5336219317,381.6434000326,371.0463570438,371.9344177246,42733600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-03-25T04:00:00.000Z,376.1054258651,376.2451074667,368.8311722551,370.2381286621,31181200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
